DATAFLOW,REF_AREA,FREQ,COMMODITY,MEASURE,UNIT_MEASURE,VERSION_ID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,CONVENTION
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_21525,FO_PC,KG_PS,AO_2022_2031,2018,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_21525,FO_PC,KG_PS,AO_2022_2031,2019,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_21525,FO_PC,KG_PS,AO_2022_2031,2020,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_21525,FO_PC,KG_PS,AO_2022_2031,2021,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,1990,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,1991,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,1992,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,1993,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,1994,0.02,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,1995,0.06,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,1996,0.16,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,1997,0.17,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,1998,0.32,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,1999,0.37,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2000,0.19,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2001,0.21,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2002,0.01,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2003,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2004,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2005,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2006,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2007,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2008,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2009,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2010,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2011,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2012,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2013,0.01,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2014,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2015,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2016,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2017,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2018,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2019,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2020,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_21525,EX,T,AO_2022_2031,2021,0,A,3,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1990,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1991,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1992,99.81,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1993,97.87,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1994,96.44,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1995,92.77,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1996,90.18,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1997,87.3,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1998,85.57,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1999,83.68,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2000,82.11,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2001,80.19,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2002,79.78,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2003,79.81,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2004,80.65,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2005,80.83,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2006,81.05,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2007,81.39,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2008,81.07,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2009,80.12,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2010,78.98,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2011,77.63,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2012,76.38,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2013,75.26,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2014,74.99,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2015,74.03,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2016,73.43,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2017,72.8,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2018,73.32,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2019,73.88,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2020,74.32,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),DPDC,A,CPC_EX_BV,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2021,74.08,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,1990,1576.3,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,1991,1421.1,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,1992,1167.85,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,1993,1008.41,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,1994,860.38,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,1995,805.2,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,1996,787.52,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,1997,700.69,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,1998,676.5,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,1999,638.7,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2000,738.06,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2001,592.24,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2002,599.01,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2003,626.49,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2004,599.26,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2005,543.82,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2006,585.2,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2007,710.23,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2008,799.51,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2009,687.58,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2010,764.44,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2011,802.69,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2012,934.21,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2013,930.62,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2014,771.37,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2015,736.46,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2016,748.85,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2017,738.08,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2018,735.92,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2019,735.94,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2020,731.68,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PK,QC,T,AO_2022_2031,2021,771.52,A,3,2,CWE
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,1990,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,1991,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,1992,3.26,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,1993,2.82,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,1994,2.46,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,1995,1.89,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,1996,1.78,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,1997,1.73,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,1998,1.76,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,1999,1.73,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2000,1.7,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2001,1.85,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2002,2.06,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2003,2.55,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2004,3.42,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2005,4.08,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2006,4.88,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2007,5.3,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2008,6.33,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2009,7.15,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2010,7.79,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2011,7.78,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2012,7.98,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2013,8.1,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2014,8.21,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2015,8.02,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2016,7.83,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2017,7.84,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2018,7.97,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2019,8.43,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2020,8.47,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),UKR,A,CPC_EX_PT,FO_DFS_PROT,G_PS_D,AO_2022_2031,2021,8.46,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1990,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1991,0,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1992,33,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1993,33,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1994,34,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1995,36,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1996,35.67,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1997,37,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1998,35.33,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,1999,32,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2000,29.67,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2001,34.67,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2002,45,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2003,52,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2004,53.33,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2005,55,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2006,59.33,A,0,2,
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2022_2031(1.0),RUS,A,CPC_EX_PT,FO_DES_TOT,KCAL_PS_D,AO_2022_2031,2007,66.33,A,0,2,
